"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1986634535950557532","Fri Nov 07 07:59:09 +0000 2025","0","@DAAHskr tulus jatuh suka rizky febian alamak","1986704966862708980","","DAAHskr","in","","0","0","0","https://x.com/undefined/status/1986704966862708980","1982721983902367744",
"1986641769786974547","Fri Nov 07 03:48:02 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Hindia - everything u are #3: = Nadhif Basalamah - bergema sampai selamanya #4: +2 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: +2 Rizky Febian - Alamak (w/ Adrian Khalif) htt...","1986641769786974547","","","in","","0","0","0","https://x.com/undefined/status/1986641769786974547","1935282146136178689",
"1986516811211579493","Thu Nov 06 19:31:30 +0000 2025","0","Now playing; Rizky Febian - Alamak. ️ https://t.co/MhuBBJ2V0Y","1986516811211579493","https://pbs.twimg.com/media/G5GGfvcacAAl1k9.jpg","","in","","0","0","0","https://x.com/undefined/status/1986516811211579493","236493135",
"1986446031870206047","Thu Nov 06 14:50:15 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/MIgEPyiIJQ","1986446031870206047","https://pbs.twimg.com/media/G5FGF55bwAAbFLb.jpg","","in","","0","0","0","https://x.com/undefined/status/1986446031870206047","2489736132",
"1986442199077446041","Thu Nov 06 14:35:01 +0000 2025","0","Round 1 codex : berpacu dalam melodi wc : +8hp/turn ganjil 1. 55/45 Locomotor Mortis 55/40 (-8HP) Ini dada isinya kamu semua. Alamak ini kah jatuh cinta? (Alamak - Rizky Febian) @duelingpiper https://t.co/kehvo29gPN","1986442199077446041","https://pbs.twimg.com/tweet_video_thumb/G5FCpZhaEAAxw3z.jpg","","in","","1","1","0","https://x.com/undefined/status/1986442199077446041","2795298200",
"1986280424901939566","Thu Nov 06 03:52:11 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Hindia - everything u are #3: = Nadhif Basalamah - bergema sampai selamanya #4: +2 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: +2 Rizky Febian - Alamak (w/ Adrian Khalif) htt...","1986280424901939566","","","in","","0","0","0","https://x.com/undefined/status/1986280424901939566","1935282146136178689",
"1985931362390454341","Wed Nov 05 13:14:39 +0000 2025","3","@tanyakanrl About you - 1975 Dress - taylor swift Delicate - taylor swift Fate of ophelia - taylor swift Alamak - rizky febian Everyday - ariana grande Sure thing - miguel Wish list - taylor swift Aaa banyakk apalagi lagi ts. Y karena aku swifties juga sieh wkwk","1986059587032916034","","tanyakanrl","en","","0","0","0","https://x.com/undefined/status/1986059587032916034","1741428258657456129",
"1985904610964582461","Wed Nov 05 13:13:53 +0000 2025","0","@Jayween5 No la HAHAHAHA alamak - rizky febian","1986059395047043403","","Jayween5","in","","0","1","0","https://x.com/undefined/status/1986059395047043403","2787171913",
"1984193765670797561","Fri Oct 31 09:40:32 +0000 2025","0","#20TERATAS dengan @inicetee | POSISI 15 : Rizky Febian ft. Adrian Khalif - Alamak | Stay tuned on https://t.co/Ed9diTFxkQ or 1098 AM!","1984193765670797561","","","in","","0","0","0","https://x.com/undefined/status/1984193765670797561","36908999",
"1984158687683133721","Fri Oct 31 07:21:09 +0000 2025","1","alamak rizky febian tuh juga enak bgttt mn setipe sm lagu tunggu apa lagi memori kita. dengerin itu pas di jln enak bggtt jyujyurrrr","1984158687683133721","","","in","","0","0","0","https://x.com/undefined/status/1984158687683133721","1855218026465112064",
"1984144931766857794","Fri Oct 31 06:26:30 +0000 2025","0","Jadi pengen denger a' iky sama salma nyanyi alamak pasti asik banget deh #SalmaSalsabil #RizkyFebian @rizky_febian","1984144931766857794","","","in","","0","0","0","https://x.com/undefined/status/1984144931766857794","1883355429138558977",
"1984106215845327035","Fri Oct 31 04:26:49 +0000 2025","0","@petitPJEONGWOO Afgan - Kacamata Rizky Febian &amp; Adrian Khalif - Alamak","1984114815393264002","","prjongu","in","","0","0","0","https://x.com/undefined/status/1984114815393264002","1201851003995189248",
"1984105178295837161","Fri Oct 31 03:48:32 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Nadhif Basalamah - bergema sampai selamanya #3: +1 Hindia - everything u are #4: -1 Rizky Febian - Alamak (w/ Adrian Khalif) #5: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) htt...","1984105178295837161","","","in","","0","1","0","https://x.com/undefined/status/1984105178295837161","1935282146136178689",
"1984055579774701682","Fri Oct 31 00:31:32 +0000 2025","0","5. Alamak - Rizky Febian Kalau enih dah jelas dari liriknya yh xixi maunya sama Sofi aja gak mau sama yang lain :( https://t.co/1VXTSTkOJd","1984055604265283882","","SFT09KEONHO","in","","0","0","0","https://x.com/undefined/status/1984055604265283882","1001245106",
"1984037579063427396","Thu Oct 30 23:24:27 +0000 2025","0","Rizky Febian - Alamak Kalau ada sembilan nyawa mau di sifut terus soalnya kamu bikin nyaman ea ea ea https://t.co/pVxXhwYSQi","1984038721394765945","","SFT00HAECHAN","in","","0","1","0","https://x.com/undefined/status/1984038721394765945","1390591867440357379",
"1983824896838033475","Thu Oct 30 09:14:47 +0000 2025","0","siapa menyangka - glen samuel alamak - rizky febian ft adrian khalif menawan - adrian khalif","1983824896838033475","","","in","","0","0","0","https://x.com/undefined/status/1983824896838033475","3238253304",
"1983780557856370699","Thu Oct 30 06:18:36 +0000 2025","0","Shinta individu autistik dewasa mencoba meng cover dengan bass lagu Alamak dari Rizky Febian dilengkapi dengan partitur chord nya Please subscribe / follow and thank you for supporting Shinta YouTube Channel https://t.co/Kh97WVODQY IG : https://t.co/5MbJ6YUR0o","1983780557856370699","","","in","","0","0","0","https://x.com/undefined/status/1983780557856370699","118308968",
"1983742550239539603","Thu Oct 30 03:47:34 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: +1 Nadhif Basalamah - bergema sampai selamanya #3: -1 Rizky Febian - Alamak (w/ Adrian Khalif) #4: +1 Hindia - everything u are #5: -1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) h...","1983742550239539603","","","in","","0","0","0","https://x.com/undefined/status/1983742550239539603","1935282146136178689",
"1983732664885768605","Thu Oct 30 03:08:17 +0000 2025","71","[MairaCam] ~ Alamak - Rizky Febian (Cover) @Maira_JKT48 Cc : @Humainiora_ID VT : https://t.co/DaBPxBEEAS Personal Meet &amp; Greet Festival Sister Reunion 25102025 #MyOnlyMaira #PerjalananMaira https://t.co/lTR27dX7Ma","1983732664885768605","https://pbs.twimg.com/amplify_video_thumb/1983727882242543616/img/Be1qKp6zs8nMtPqd.jpg","","in","","1","1","20","https://x.com/undefined/status/1983732664885768605","1885256164835024896",
"1983546908078412006","Wed Oct 29 15:07:36 +0000 2025","0","@ssefmun Treasure - now forever Jisoo Zayn - eyes closed Rizky Febian Adrian Khalif - alamak Toton Caribo Wiz Baker Fresky Nikijuluw - ngapain repot Sebenernya treasure era love pulse ini sering gue dengerin sih","1983551296281158143","","ssefmun","in","","0","0","0","https://x.com/undefined/status/1983551296281158143","839920687",
"1983498688971333684","Wed Oct 29 13:45:24 +0000 2025","0","Alhamdulillah ya Allah kuping kalian masih oke sampai akhir ️ Bener ya jawabannya ada 3 ialah: Rizky Febian ft Adrian Khalif - Alamak Aku Suka Nonton Sound Horeg dan Soleram Buat yang saya qrt +1500 buat yang jawab bener tepat waktu +800 ya (baik hati ️)","1983530609244025299","","nobleHEESOO","in","","1","1","0","https://x.com/undefined/status/1983530609244025299","1302814911593021441",
"1983498688971333684","Wed Oct 29 13:35:49 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω Rizky Febian ft andrian khalif - alamak Diva hani ft sela ovi - aku suka nonton sound horeg Soleram","1983528198341341312","","nobleHEESOO","in","","0","0","0","https://x.com/undefined/status/1983528198341341312","1718478881236377600",
"1983498688971333684","Wed Oct 29 13:35:10 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω soleram aku suka nonton sound horeg alamak rizky febian adrian khalif","1983528035862413337","","nobleHEESOO","in","","0","0","0","https://x.com/undefined/status/1983528035862413337","1876785775284727808",
"1983498688971333684","Wed Oct 29 13:35:09 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω soleram aku suka nonton sound horeg alamak rizky febian adrian khalif","1983528031722598426","","nobleHEESOO","in","","0","0","0","https://x.com/undefined/status/1983528031722598426","1932854889006456832",
"1983498688971333684","Wed Oct 29 13:34:29 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω soleram aku suka nonton sound horeg alamak rizky febian adrian khalif","1983527863057003004","","nobleHEESOO","in","","1","0","0","https://x.com/undefined/status/1983527863057003004","3063391135",
"1983498688971333684","Wed Oct 29 13:34:24 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω oktavia zahra - aku suka nonton sound horeg rizky febian ft adrian khalif - alamak soleram","1983527841456419038","","nobleHEESOO","und","","1","0","0","https://x.com/undefined/status/1983527841456419038","811651450422095873",
"1983498688971333684","Wed Oct 29 13:34:09 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω rizky febian adrian - alamak","1983527778705379383","","nobleHEESOO","sl","","0","0","0","https://x.com/undefined/status/1983527778705379383","1932854889006456832",
"1983417159457071369","Wed Oct 29 11:18:24 +0000 2025","0","@TAESANhood Kasmaran - JAZ Alamak - Rizky Febian","1983493617080811597","","mijancakep","in","","0","0","0","https://x.com/undefined/status/1983493617080811597","860253987832025088",
"1983370189086568916","Wed Oct 29 09:12:38 +0000 2025","0","@dmsKARINA Silet Open Up - Tabola Bale Rizky Febian ft Adrian Khalif - Alamak","1983461965700997151","","alettagia","in","","0","0","0","https://x.com/undefined/status/1983461965700997151","2739700040",
"1983401806941302889","Wed Oct 29 08:35:30 +0000 2025","1","@Piwiii___ Now playing: Alamak - Rizky Febian &amp; Adrian Khalif","1983452623002014187","","Piwiii___","in","","0","0","0","https://x.com/undefined/status/1983452623002014187","1401184962146045954",
"1983450728795635855","Wed Oct 29 08:27:59 +0000 2025","0","#NowPlaying Alamak @rizky_febian ft @AdrianKhalif #OPLUSS","1983450728795635855","","","in","","0","0","0","https://x.com/undefined/status/1983450728795635855","1271045864744574982",
"1983449669951992237","Wed Oct 29 08:23:46 +0000 2025","0","#10 Alamak by Rizky Febian Adrian Khalif with Faliza &amp; Khaira #Top20Lokal","1983449669951992237","","","in","","0","0","0","https://x.com/undefined/status/1983449669951992237","122141146",
"1983417159457071369","Wed Oct 29 06:23:49 +0000 2025","0","@TAESANhood Rizky Febian &amp; Adrian Khalif - Alamak Elvis Presley - Can't Help Falling in Love","1983419484619903301","","mijancakep","en","","0","0","0","https://x.com/undefined/status/1983419484619903301","1897798827706654720",
"1983412713943687533","Wed Oct 29 05:56:55 +0000 2025","149","[Dualcam Fancam] 251025 SISTER REUNION JKT48 &amp; AKB48 Personal MnG Festival Alamak - Rizky Febian (Cover) @M_MikaelaJKT48 cc : @CinemikaID #Mikaela #ミカエラ #JKT48 #AllIWant #MoonaquaticDreams https://t.co/PGFe2Vxh53","1983412713943687533","https://pbs.twimg.com/amplify_video_thumb/1983412479272341504/img/cubu4n6kDWYhMwVu.jpg","","in","","1","5","56","https://x.com/undefined/status/1983412713943687533","1804151748518715392",
"1983381341514113282","Wed Oct 29 03:52:15 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: +1 Rizky Febian - Alamak (w/ Adrian Khalif) #3: -1 Nadhif Basalamah - bergema sampai selamanya #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are htt...","1983381341514113282","","","in","","0","0","0","https://x.com/undefined/status/1983381341514113282","1935282146136178689",
"1983343643495952423","Wed Oct 29 03:06:05 +0000 2025","0","@danilkahg Lagu rizky febian - alamak hyung dengerin dah enak","1983369723581739199","","danilkahg","in","","0","1","0","https://x.com/undefined/status/1983369723581739199","1396908679467659264",
"1983333612234920361","Wed Oct 29 00:42:36 +0000 2025","1","Lewat cover Alamak Rizky Febian &amp; Adrian Khalif mahasiswi UKM Unit Seni Budaya Usakti berbagi alasan kenapa kuliah di Trisakti jadi pilihan terbaik! Karena di sini kami tumbuh berkreasi dan berprestasi bersama. https://t.co/NCuHxc3LUn","1983333612234920361","https://pbs.twimg.com/media/G4Y3U0hbIAAhq4j.jpg","","in","","0","0","1","https://x.com/undefined/status/1983333612234920361","961818871744282624",
"1983149045616128500","Tue Oct 28 12:29:12 +0000 2025","0","Minggu ini posisi puncak YAMAHA INDO 19 masih di pegang oleh RIZKY FEBIAN &amp; ADRIAN KHALIF - ALAMAK . Acara ini di dukung oleh YAMAHA. https://t.co/fcxKkvvX4s","1983149045616128500","https://pbs.twimg.com/media/G4WPiwWakAAZFZO.jpg","","in","","0","0","0","https://x.com/undefined/status/1983149045616128500","1241969261934866432",
"1983012061753029101","Tue Oct 28 11:40:38 +0000 2025","0","5. Rizky febian - Alamak https://t.co/jzoanfG75p","1983136824156361110","","chugmanirat","in","","0","1","0","https://x.com/undefined/status/1983136824156361110","741204137858072582",
"1983121073706283203","Tue Oct 28 11:00:39 +0000 2025","1","@bzzxra 11. alamak - rizky Febian 12. Amin paling seriuss - nadin ft sal priadi 13. cincin - hindia 14. bergema sampai selamanya - nadhif","1983126762667290751","","bzzxra","in","","0","0","0","https://x.com/undefined/status/1983126762667290751","1226890262720331777",
"1985669640761053336","Wed Nov 05 11:47:02 +0000 2025","0","@MUSIKMENFESS Alamak - Rizky Febian","1986037537316676075","","MUSIKMENFESS","in","","0","0","0","https://x.com/undefined/status/1986037537316676075","1629879871093764096",
"1985931362390454341","Wed Nov 05 10:35:17 +0000 2025","0","@tanyakanrl alamak - rizky febian jadi kekasihku saja - keisya levronka habit - louis tomlinson through the dark - one direction stupid - treasure","1986019480414417323","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1986019480414417323","1971891183871053826",
"1985931362390454341","Wed Nov 05 10:08:12 +0000 2025","3","@tanyakanrl Tunggu apalagi - nyoman Paul Alamak - rizky febian ft Adrian khalif Awal kisah selamanya - Raisa","1986012664095727788","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1986012664095727788","1362338463438184448",
"1985990132735086623","Wed Nov 05 08:38:40 +0000 2025","0","#5 Alamak by Rizky Febian Adrian Khalif with Faliza &amp; Khaira #Top20Lokal","1985990132735086623","","","in","","0","0","0","https://x.com/undefined/status/1985990132735086623","122141146",
"1985609750567141873","Tue Nov 04 16:49:47 +0000 2025","0","⠀ 22. Relate Song. Alamak - Rizky Febian ft. Adrian Khalif. Pokoknya gitu deh . ⠀⠀: https://t.co/AQ1cRGni8c ⠀ https://t.co/DlRpFnvXqo","1985751341038518432","https://pbs.twimg.com/media/G47OUkYbQAgCpjf.jpg","donnyhogs","in","","0","1","0","https://x.com/undefined/status/1985751341038518432","3116857357",
"1985670712171061301","Tue Nov 04 11:29:24 +0000 2025","0","Kalo ada apaaa??? Pasti sering banget kan denger ALAMAK dari Rizky Febian ft Adrian Khalif . Ternyata mereka masih bertahan sebagai The Champ di #yamahaindo19 persembahan YAMAHA untuk minggu ini https://t.co/20U7jkvijY","1985670712171061301","https://pbs.twimg.com/media/G46E-3wbQAM7iaw.jpg","","in","","0","0","0","https://x.com/undefined/status/1985670712171061301","1241969261934866432",
"1985619884647252184","Tue Nov 04 08:07:26 +0000 2025","0","#np Alamak @rizky_febian ft @AdrianKhalif #OPLUSS","1985619884647252184","","","in","","0","0","0","https://x.com/undefined/status/1985619884647252184","1271045864744574982",
"1985557616509272170","Tue Nov 04 04:00:00 +0000 2025","0"," 1. Alamak - @rizky_febian ft. @mrmenawan ↔️ 2. Salahi Aku (Ku Jatuh Cinta Lagi) - @yoviewidianto ft. @dudutna @ronyparulian_ ⬆️ 3. Adu Bola Mata - @initiaraandini ⬇️ 4. Lihat Kebunku (Taman Bunga) - Aku Jeje #TanggaLagu #LaguJuara E45/2025 https://t.co/Dxqom5g17f","1985557616509272170","","","in","","0","0","0","https://x.com/undefined/status/1985557616509272170","4858988537",
"1985376118749430179","Mon Nov 03 15:58:47 +0000 2025","4","Minho di tangan saya : Boyfriend material #YangMinho #minho #8turn Alamak - Rizky febian (song Indonesian) @MEMBERS_8TURN https://t.co/ulH6t1AkMw","1985376118749430179","https://pbs.twimg.com/ext_tw_video_thumb/1985376076693127168/pu/img/n3F4vOMbLLkckRkL.jpg","","in","","1","1","3","https://x.com/undefined/status/1985376118749430179","1909626447108665345",
"1985363953749471363","Mon Nov 03 15:10:27 +0000 2025","0","her and alamak by rizky febian fits perfectly","1985363953749471363","","","en","","0","0","0","https://x.com/undefined/status/1985363953749471363","3165437006",
"1984937296504991876","Mon Nov 03 04:24:38 +0000 2025","0","@BROAD_CASTLE cup of joe - multo baby monster - hot sauce Zedd - the middle alamak - rizky febian","1985201430454735229","","BROAD_CASTLE","en","","0","0","0","https://x.com/undefined/status/1985201430454735229","4897573190",
